F1_S1,F2_S1,F1_S2,F2_S2,DecayRatioCycle,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
0.0078125,0.021484,0.015625,0.03125,0.010279,-0.55158,0.078015,0.24208,0.11873,0.073406,0.010515,0.067257,0.078016,0.043299,0.084118,0.016544,0.010976,0.024929,0.044799,-0.017989,abnormal
0.011719,0.011719,0.019531,0.0078125,0.019216,-0.094432,-0.058743,-0.014743,0.01863,0.046375,0.065415,0.074286,0.073368,0.066163,0.044022,0.025715,-0.004716,-0.011596,-0.011177,0.014602,abnormal
0.013672,0.023438,0.0078125,0.015625,0.61786,2.2924,3.7873,5.1724,6.1835,6.7196,6.7427,6.3534,5.6945,4.8509,3.8545,2.8143,1.8916,1.083,0.51662,0.16286,abnormal
0.0078125,0.015625,0.0078125,0.0078125,0.023511,-0.30827,-0.079184,0.086402,0.091596,0.019382,0.043743,0.019761,0.036786,0.018941,0.12978,0.021903,0.019646,-0.015867,0.023433,-0.00325,abnormal
0.027344,0.011719,0.03125,0.0078125,0.057459,-0.3879,0.35134,0.11133,0.2633,-0.053444,0.20993,0.050233,0.15178,0.058778,0.065965,0.079865,0.071606,-0.037902,0.10058,0.056336,abnormal
0.0039062,0.021484,0.015625,0.039062,0.028738,-0.4643,-0.34422,0.3031,0.19372,0.038774,-0.0012085,-0.10183,0.11157,-0.070723,0.062539,0.084669,-0.092906,0.0018933,0.052399,-0.074745,normal
0.011719,0.023438,0.039062,0.0078125,0.0068074,-0.26488,0.4947,-0.31526,0.58886,-0.26479,0.27659,-0.19065,0.16928,0.010052,0.15476,0.062088,0.030776,-0.0054921,0.047093,0.0096483,abnormal
0.015625,0.046875,0.015625,0.015625,0.59796,1.8592,2.6126,3.0946,3.2846,3.2573,3.1223,2.8648,2.6291,2.3454,1.9991,1.5451,1.0613,0.64232,0.33752,0.099834,abnormal
0.0078125,0.0039062,0.0078125,0.015625,0.0066458,-0.37042,-0.33028,-0.012395,0.3164,-0.14298,0.25837,-0.040232,0.012935,-0.08812,0.12185,-0.034415,0.030183,0.01931,-0.011382,-0.074798,abnormal
0.011719,0.021484,0.015625,0.015625,0.029927,-0.38882,-0.011819,0.084133,0.17302,-0.048043,0.1354,0.0027955,0.045869,0.023715,0.051139,-0.018021,0.067913,0.040557,0.048107,0.010957,normal
0.0078125,0.019531,0.0078125,0.023438,0.0085409,-0.31754,-0.34447,0.16145,0.24363,0.035187,0.0085297,-0.037125,0.0013886,0.071145,-0.026205,0.011714,0.016265,-0.011334,0.042762,0.018719,normal
0.015625,0.0039062,0.011719,0.015625,0.013242,-0.47389,-0.26173,-0.049751,0.24651,0.050615,0.089,-0.048227,0.083417,-0.074166,0.086012,-0.0095944,-0.00279,0.020531,0.070541,0.038123,normal
0.015625,0.0078125,0.015625,0.0078125,0.014937,-0.17177,-0.027723,-0.028005,0.054246,0.040035,0.033984,0.04687,0.065504,0.058154,0.068749,0.064572,0.051056,0.027799,0.013699,-0.0055589,normal
0.0078125,0.015625,0.0078125,0.023438,0.0021411,-0.47986,0.11389,-0.122,0.33267,-0.07972,0.11183,-0.014292,0.026203,0.048841,0.11148,0.030436,-0.084854,-0.021714,0.17285,-0.0026336,normal
0.0039062,0.011719,0.0078125,0,0.0062483,-0.6904,0.25047,-0.51209,0.42248,-0.029352,0.10945,-0.14118,0.20641,-0.16849,0.21276,-0.19888,0.15339,-0.078597,-0.0075808,0.020541,normal
0.0078125,0.0078125,0.0039062,0.011719,0.0067372,-0.43629,-0.13101,0.027824,0.081804,0.093175,0.089861,0.057056,0.030589,0.013839,-0.012467,-0.018082,0.0043263,0.018894,0.023688,0.025741,normal
0.0078125,0.0078125,0.0019531,0.0078125,0.011935,-0.16543,-0.083684,-0.058763,-0.0079684,0.033339,0.062753,0.061477,0.063574,0.054707,0.046166,0.018634,-0.016804,-0.0252,0.035221,0.065278,normal
0.0039062,0,0.0039062,0.015625,0.019565,-0.1472,0.32127,-0.2605,0.20077,-0.0017828,0.16055,0.09847,0.059713,0.087583,-0.031855,0.072797,0.080451,0.022706,0.021809,0.029326,normal
0.0039062,0.019531,0.0078125,0.03125,0.0166,-0.30873,0.16199,0.15784,0.20336,0.024739,0.17777,0.005417,0.14758,0.050044,0.10472,0.015362,0.13043,-0.04912,0.047808,0.0204,normal
0.0039062,0.019531,0.0078125,0.015625,0.013998,-0.2168,-0.11004,-0.011788,0.035238,0.058832,0.058179,0.044041,0.054882,0.05294,0.039166,0.0087959,-0.020367,-0.015541,0.022035,0.065917,normal
0.0039062,0.019531,0.0078125,0.015625,0.28485,-0.39902,0.40176,-0.016293,0.27405,0.15208,0.056269,0.085137,0.15227,-0.025459,0.15694,0.056026,0.098478,0.041453,0.02358,0.018795,normal
0.0039062,0.013672,0.0078125,0.0039062,0.018537,-0.19545,-0.12579,-0.065725,-0.016286,0.024541,0.054869,0.072136,0.073538,0.063255,0.049764,0.022782,0.004494,-0.0018481,-0.0027479,0.023629,abnormal
0.0078125,0.0039062,0.0039062,0.015625,0.007623,-0.3022,-0.14878,-0.041854,0.017562,0.070249,0.079736,0.056423,0.048446,0.026825,0.0058527,-0.0036065,-0.012864,-0.008308,0.014952,0.068162,normal
0.0039062,0.0078125,0.0039062,0.0078125,0.0065961,-0.38565,-0.2166,-0.13327,0.0011653,0.057236,0.062933,0.091019,0.071894,0.055852,0.033793,-0.021917,-0.042547,-0.027933,0.02087,0.075205,normal
0.0039062,0.015625,0.0039062,0.0039062,0.0070749,-0.53886,-0.13278,0.022975,0.093862,0.076909,-0.0063034,-0.015183,0.069281,0.017473,0.022549,0.048385,-0.056198,-0.031275,0.036294,0.055612,normal
0.0625,0.013672,0.0078125,0.0078125,0.040723,-0.47159,0.29202,-0.10479,0.24807,-0.10248,0.20836,-0.059228,0.18431,-0.12338,0.15263,-0.10878,-0.026442,0.10226,-0.015795,-0.03731,normal
0.0039062,0.011719,0.0039062,0.0078125,0.0046016,-0.48112,0.51187,-0.67561,0.83684,-0.29695,0.38334,-0.19434,0.20909,-0.07021,0.054703,-0.027374,0.052421,-0.0069402,0.039472,0.02335,abnormal
0.0039062,0.0078125,0.0078125,0.0039062,0.0077358,-0.37429,-0.12783,-0.027078,0.078256,0.10571,0.078837,0.042639,-0.0036165,0.0049968,0.015282,-0.0073887,0.0092849,0.00635,0.011821,0.0064688,normal
0.0078125,0.011719,0.0078125,0.0039062,0.01236,-0.11562,-0.061829,-0.032139,-0.0079154,0.018754,0.046716,0.07388,0.087232,0.075354,0.048541,0.013037,-0.014205,-0.021518,0.017349,0.065147,normal
0.0078125,0.0019531,0.0039062,0.0039062,0.0067736,-1.2287,1.1686,-1.003,1.0165,-0.74755,0.67536,-0.51383,0.41431,-0.35558,0.39646,-0.23135,0.12052,-0.15524,0.11779,0.04609,abnormal
0.0039062,0.0097656,0.0039062,0.0097656,0.0063195,-0.2276,0.15943,0.0010152,-0.0059028,0.048077,0.073421,0.044001,0.0576,0.091111,0.074997,0.059043,0.029597,-0.015612,-0.0043039,0.03256,normal
0.0039062,0.015625,0.011719,0,0.0053535,-0.17385,-0.060888,-0.056536,0.026439,0.015412,0.0035139,0.027967,0.048415,0.074155,0.065825,0.028657,0.0076195,0.023425,0.012653,0.01888,abnormal
0.0078125,0.019531,0.0078125,0.019531,0.01636,-0.23846,-0.12063,-0.038294,0.023132,0.039782,0.035977,0.027236,0.03569,0.055129,0.057389,0.0291,-0.0024539,-0.0055333,0.02842,0.065132,normal
0.0078125,0.0078125,0,0.0078125,0.042405,-0.175,-0.10641,-0.047158,0.013219,0.040617,0.0646,0.07417,0.074389,0.063912,0.02879,-0.0041902,-0.032058,-0.013323,0.029904,0.077613,normal
0.011719,0.0078125,0.0039062,0.011719,0.0051371,-0.26842,-0.13389,-0.12851,0.11733,0.021942,0.19282,0.018707,0.049995,0.0098009,-0.050148,0.11395,-0.004803,-0.054567,0.0054359,-0.0010352,normal
0.011719,0.0078125,0.0039062,0.011719,0.29566,-0.033,0.43125,0.10812,0.29637,0.13987,0.0612,0.14225,-0.048728,0.069333,0.026734,0.070105,0.059701,0.035867,-0.0011674,-0.004017,abnormal
0.0039062,0.0039062,0.0039062,0.015625,0.008383,-0.33104,-0.15151,-0.034951,0.043664,0.04687,0.031375,0.020576,0.029172,0.036688,0.043048,0.039691,0.034377,0.023835,0.012421,0.020531,abnormal
0.011719,0.0039062,0.0019531,0.015625,0.0157,-0.051854,0.51776,-0.11088,0.35246,-0.024468,0.14473,0.10037,0.10271,0.095254,0.049079,0.12088,0.013654,0.019217,0.046229,0.093707,normal
0.0078125,0.015625,0,0.015625,0.044275,-0.62708,0.13441,-0.034632,0.2021,0.098677,0.0072121,0.073315,0.041592,-0.018089,0.082969,0.067089,0.015499,0.0041399,0.056782,0.033529,normal
0.011719,0.0039062,0.011719,0.0039062,0.024576,-0.1901,-0.071765,-0.0014188,0.031608,0.057089,0.060434,0.052597,0.03865,0.039429,0.052275,0.038684,-0.0045264,-0.018114,0.010898,0.053757,normal
0.0078125,0.0078125,0.015625,0.0039062,0.048024,-0.17357,-0.11137,-0.049597,0.0058565,0.039781,0.063224,0.079387,0.080572,0.074722,0.049146,0.010622,-0.020607,-0.028462,-0.0032912,0.03603,normal
0.0078125,0,0,0.0078125,0.0017682,-0.42016,-0.18393,-0.055425,0.051538,0.097895,0.084516,0.06886,0.03529,-0.0237,-0.039828,-0.020629,0.02138,0.034206,0.026251,0.0098624,normal
0.0039062,0,0.0039062,0,0.013271,-0.089985,0.20743,-0.15888,0.1572,-0.11593,0.11208,0.04074,-0.068283,0.073255,0.019776,0.099317,0.066797,-0.053644,-0.038605,-0.060215,normal
0.011719,0.0078125,0.0039062,0.0078125,0.0068302,-0.54306,-0.14719,0.032942,0.10269,0.065233,0.036506,0.032629,0.023192,0.033875,0.024533,-0.005529,-0.0076611,-0.0041473,-0.020383,0.014504,abnormal
0.0039062,0,0.0078125,0.0078125,0.015309,-0.16902,-0.079724,-0.038775,0.02366,0.069226,0.075219,0.078664,0.073682,0.055347,0.028527,0.00444,-0.0061382,-0.015104,0.0080138,0.060665,normal
0.0039062,0,0.0078125,0.0078125,0.35571,-0.51564,0.54068,0.056702,0.18309,0.125,0.12592,0.16954,0.11642,0.066538,0.064322,0.049372,0.077359,0.0018069,0.025563,0.037975,abnormal
0.0039062,0,0.0039062,0.015625,0.013519,-0.52432,0.20605,-0.15323,0.24946,-0.041354,-0.051988,-0.021127,0.20908,0.056988,0.053096,0.039595,-0.052461,-0.0051902,-0.036408,0.10836,abnormal
0.0039062,0,0.0039062,0.015625,0.29267,-0.71799,0.52068,-0.1959,0.31701,0.031438,0.07097,0.0073827,0.09388,0.069893,0.046654,0.033258,0.035866,0.0089279,0.045849,0.0052309,normal
0.0078125,0.011719,0.0039062,0.0078125,0.0035153,-0.67865,0.38006,0.016465,0.020447,0.11979,0.11742,-0.0031261,0.060944,0.04107,0.058812,0.010963,0.0042373,0.018629,0.066626,0.035161,normal
0,0.0039062,0.0078125,0.0078125,0.0083325,-0.39449,-0.12313,0.055788,0.1091,0.10399,0.088804,0.055024,0.019468,0.015189,0.024777,0.025812,0.024626,0.0078971,0.00089368,0.020191,normal
0.0078125,0.0039062,0.03125,0.0078125,0.012213,-0.2012,0.030924,-0.013936,0.17289,-0.1068,0.19188,0.023537,0.043834,0.0070904,0.040913,0.012903,-0.0082252,-0.032671,0.048929,0.023799,abnormal
0.023438,0.0078125,0.019531,0.039062,0.048273,-0.46916,0.20467,-0.14508,0.34161,-0.053058,0.12237,0.077513,0.096008,0.026977,-0.0039107,0.020676,0.026614,0.047662,0.019736,0.020379,normal
0.0039062,0.0078125,0.0039062,0.023438,0.021684,-0.26944,-0.0317,0.059529,0.027112,0.022317,0.16128,-0.027978,0.12683,0.036097,0.018016,0.01736,0.051168,-0.0082992,0.063298,-0.02376,normal
0.0039062,0.0039062,0.0039062,0.019531,0.026088,-0.68639,0.65232,-0.45673,0.5499,-0.14374,0.31126,-0.13859,0.25472,-0.10966,0.16483,0.00035229,0.072632,0.022301,0.094292,0.081751,abnormal
0.0078125,0,0.011719,0.027344,0.014499,0.06251,0.40908,0.12054,0.29289,0.19188,0.34972,0.066102,0.21512,0.10462,-0.0041305,0.10442,0.12735,0.1198,0.033321,-0.069983,abnormal
0.0078125,0.0078125,0.0039062,0.0097656,0.012549,-0.39083,0.34879,0.13848,0.20713,0.0015152,0.22572,0.01887,0.10338,0.031409,0.10267,0.055156,0.01787,0.12652,0.017816,0.035396,normal
0.0078125,0.0039062,0.0019531,0.013672,0.0022311,-1.0111,0.59681,-0.39936,0.35885,-0.11607,0.18869,0.013807,-0.064433,-0.096792,0.063834,0.048821,0.06096,-0.034855,0.071598,-0.077093,abnormal
0.0039062,0.0039062,0.0078125,0,0.0062809,-0.4922,0.17597,-0.54625,0.18172,0.19561,-0.059468,0.11111,0.090333,-0.022985,-0.0048897,0.0030965,0.023488,-0.023708,0.029532,-0.011434,normal
0.0039062,0.0039062,0.0078125,0,0.31465,-0.67159,0.69266,-0.13585,0.22722,0.12939,0.091438,0.13405,0.033924,0.14362,0.0010402,0.078582,0.040839,0.001159,0.03949,-0.00065228,normal
0.0078125,0,0.0039062,0.015625,0.0010047,-0.82122,0.042928,0.0080343,0.16832,0.068173,-0.025711,0.044433,-0.030461,0.052835,-0.0063359,-0.047126,0.093067,-0.052171,-0.024505,0.094485,abnormal
0.015625,0.0078125,0.015625,0,0.0027297,-0.72134,-0.06822,0.10402,0.10355,0.038619,0.023356,0.035705,0.014645,0.019233,0.012563,0.017034,-0.005713,-0.011581,0.0040717,0.052875,normal
0.011719,0.0078125,0.0078125,0.0078125,0.01126,-0.32732,-0.065047,0.01302,0.046912,0.057797,0.048983,0.04043,0.042483,0.043469,0.03228,0.020526,0.018413,0.014265,0.0098854,0.015975,abnormal
0.0058594,0.0039062,0.0078125,0.0078125,0.0038438,-0.48997,-0.13796,-0.12061,0.13402,0.039049,0.042902,0.019587,-0.019271,-0.02508,0.01389,0.061003,0.02341,-0.015943,-0.041171,0.019165,normal
0.0058594,0.0039062,0.0078125,0.0078125,0.31062,-0.77484,0.60679,-0.20105,0.3486,-0.06477,0.18335,0.027939,0.072092,0.072886,0.029559,0.05304,0.095997,-0.01748,0.0044063,0.080473,normal
0.015625,0.0078125,0.0078125,0.0078125,0.016371,-0.50959,-0.11302,0.070239,0.071422,0.038359,0.050749,0.064169,0.03832,0.036399,0.017714,-0.028326,0.011213,0.042553,0.020011,0.013361,normal
0.0078125,0.0078125,0.0039062,0.011719,0.00073705,-0.66747,-0.025698,-0.23068,0.13945,0.087454,0.089566,-0.0041707,0.021932,-0.052322,-0.0087673,0.032335,0.076026,-0.046611,-0.0391,0.040537,normal
0.0039062,0.019531,0.0039062,0.019531,0.023981,-0.24485,-0.13404,-0.035506,0.031966,0.058329,0.062273,0.058526,0.05235,0.046467,0.034354,0.015256,-0.0076872,-0.023335,-0.020792,0.007203,normal
0.0039062,0.015625,0.015625,0.0078125,0.0018173,-0.56644,0.36947,-0.0012114,0.10662,0.12634,0.076529,0.11064,0.08102,0.091653,0.016443,0.017366,0.075018,0.059454,-0.016608,-0.12764,abnormal
0.0039062,0.011719,0.0078125,0.015625,0.0054027,-0.45883,0.19459,-0.22187,0.44242,-0.064456,0.13728,-0.081689,0.16897,-0.093085,0.12574,-0.076314,0.052232,-0.0057052,0.036547,-0.059277,normal
0,0,0.0039062,0.015625,0.006022,-0.34229,-0.19626,0.0047562,0.23772,-0.010966,0.12366,0.013085,0.1093,0.021028,0.077651,0.0088084,0.06302,-0.019443,0.018293,0.026065,normal
0,0,0.0039062,0.015625,0.33026,-0.65265,0.46627,-0.035772,0.30977,0.023994,-0.013688,0.18391,-0.0015065,0.13744,0.046106,0.046714,0.083839,0.053853,0.046857,0.01346,abnormal
0.0039062,0.0078125,0.0039062,0,0.014335,-0.39689,-0.20914,-0.10328,-0.039599,0.013443,0.030237,0.047807,0.071077,0.064862,0.050553,0.021534,-0.0060659,0.0019955,0.022949,-0.0047266,normal
0.0078125,0.015625,0.015625,0.019531,0.029537,-0.07313,0.070522,-0.043331,0.11657,-0.0072376,0.16093,-0.092312,0.12869,-0.00084485,0.20118,-0.03921,0.10364,-0.031407,0.10976,0.011599,normal
0.0078125,0.0039062,0.0078125,0.015625,0.0026785,-0.74388,0.21942,0.20758,0.094806,-0.038701,0.12825,-0.010887,0.075179,-0.0013064,-0.064043,0.10591,-0.015347,-0.01782,-0.021288,0.007727,normal
0.0078125,0.0078125,0,0.015625,0.003009,-0.25473,0.31659,-0.28703,0.031583,0.024175,0.16731,0.014367,0.088418,0.037669,-0.053847,0.051826,0.10446,0.056377,-0.053648,-0.041938,normal
0.0078125,0.0078125,0,0.015625,0.28033,-0.73566,0.45501,0.032277,0.24585,-0.16591,0.194,0.047522,0.12333,-0.090062,0.15776,0.015308,0.06948,-0.038183,0.057968,0.0073143,normal
0.0078125,0.0078125,0.085938,0.023438,0.02232,-0.5415,0.57399,-0.39294,0.5294,-0.22154,0.29189,-0.094656,0.26723,-0.085017,0.10995,-0.056689,0.055711,0.027376,0.018794,0.026752,abnormal
0,0.0078125,0.0039062,0.0078125,0.023499,-0.28094,-0.16996,-0.063519,0.019006,0.065818,0.078592,0.083096,0.071128,0.052479,0.02019,-0.014552,-0.039376,-0.036455,0.0064083,0.070557,normal
0.0078125,0,0.0097656,0.0039062,0.018654,-0.13044,-0.069406,-0.018377,0.021625,0.044553,0.069138,0.084273,0.085998,0.077137,0.050767,0.016001,-0.0049745,-0.008492,0.0042694,0.028519,normal
0.0078125,0,0,0.017578,0.0065369,-0.44658,-0.1017,0.041521,0.39132,-0.067662,0.11302,-0.00093413,0.23369,-0.15841,0.11375,-0.021209,0.020881,-0.024504,0.19201,-0.077622,normal
0.0078125,0,0.011719,0.0078125,0.0092704,-0.50973,0.19923,0.10816,0.030468,0.04993,-0.020022,0.022458,0.10075,-0.0029846,0.027923,0.075743,-0.032889,-0.0042856,0.0079961,-0.027005,normal
0.0078125,0,0.011719,0.0078125,0.29157,-0.57686,0.42578,-0.030491,0.24558,0.051932,0.1353,0.080145,0.10479,0.067023,0.0060368,0.11349,0.079858,0.022172,-0.044365,0.058349,abnormal
0.0078125,0,0.011719,0.0078125,0.22044,-0.97528,0.26249,0.29736,0.030045,-0.11218,0.11592,0.033697,-0.042766,0.071103,0.10259,-0.039458,-0.0074177,0.030475,0.012547,-0.0039698,normal
0.0078125,0,0.0039062,0.0078125,0.009799,-0.20279,-0.12162,-0.11827,0.038163,-0.0095037,-0.00055563,0.088935,0.067721,0.037724,0.060795,0.0042254,-0.026826,0.0029434,-0.020328,0.021582,normal
0.0039062,0.0078125,0,0.015625,0.005117,-0.18004,-0.087143,-0.086339,-0.023936,0.048351,0.074227,0.065616,0.087114,0.070922,0.023671,-0.011268,-0.02293,-0.0048287,0.027859,0.086385,normal
0.0039062,0.015625,0.0039062,0.015625,0.010633,-0.34691,-0.0057515,0.039987,0.062112,0.068233,-0.002129,0.0052316,0.034581,0.044606,0.049203,0.063098,0.038375,-0.016854,-0.032771,-0.059557,normal
0.0039062,0.0019531,0.0078125,0,0.011727,-0.1503,-0.10808,-0.077238,-0.031943,0.0013253,0.03042,0.065557,0.081268,0.080759,0.062368,0.024065,-0.013773,-0.043225,-0.05663,-0.032453,normal
0.0039062,0.0039062,0.0039062,0.0078125,0.0050256,-0.16296,0.14013,-0.086941,-0.016375,0.11447,0.067398,0.073465,0.074477,0.038207,0.048242,0.051858,0.043024,0.03855,0.08568,0.036952,normal
0.0039062,0.0078125,0.011719,0,0.0072832,-0.72525,0.46952,0.061218,-0.096365,0.12312,0.088626,-0.036599,0.1082,0.0057965,0.034653,-0.012639,-0.014135,0.011089,0.0636,0.014334,normal
0.0039062,0.0078125,0.011719,0,0.2611,-0.90071,0.65468,-0.18027,0.32805,-0.11728,0.20618,-0.073093,0.21554,-0.085074,0.14757,0.079208,-0.093975,0.15243,-0.041819,0.049253,normal
0.0039062,0.0078125,0.011719,0,0.35968,-0.4017,0.41566,0.038391,0.19431,0.11057,0.12378,0.14006,0.10781,0.10189,0.087537,0.0072809,0.12761,0.04522,0.026588,0.10612,abnormal
0.0078125,0.0078125,0.0078125,0.0078125,0.0049911,-0.35823,0.21368,-0.26759,0.016058,0.016878,0.087163,0.048536,0.054788,0.036713,0.0368,0.0032618,-0.0093999,-0.010231,-0.0040792,0.039334,normal
0.0058594,0.0039062,0.0039062,0.023438,0.01803,0.05082,0.44655,-0.27726,0.45147,-0.092601,0.26828,-0.054596,0.32201,-0.055106,0.2264,-0.019685,0.21027,-0.0064653,0.10067,-0.029926,normal
0.0078125,0,0.0039062,0.0078125,0.0085941,-0.6367,-0.09857,-0.086255,0.17362,0.11479,0.028037,0.060228,0.0162,-0.034091,0.00069545,-0.038561,0.012437,-0.02268,0.048272,0.01988,normal
0.0078125,0.0078125,0.0078125,0.015625,0.021223,-0.37144,-0.073218,0.091754,0.1403,0.097902,0.026954,0.013881,0.024463,0.052938,0.075405,0.046733,0.010544,-0.02276,-0.034606,0.0064041,abnormal
0.0078125,0,0.0039062,0.0078125,0.021514,-0.18328,-0.098127,-0.057043,0.022495,0.062816,0.068539,0.080976,0.07293,0.061684,0.03785,-0.012018,-0.017112,-0.0054317,-0.0028873,0.028505,normal
0.0078125,0.0078125,0.015625,0.0078125,0.0088851,-0.92656,0.054081,0.087336,0.15785,0.015507,0.084961,-0.013845,-0.029663,0.066723,-0.019539,0.019556,0.042309,0.0043043,-0.026518,0.050266,normal
0.0039062,0.023438,0.015625,0,0.022627,-0.2087,-0.12424,-0.048535,0.012099,0.048629,0.06675,0.079354,0.082352,0.070395,0.042807,0.012479,-0.015961,-0.022806,-0.0017808,0.027287,normal
0.0078125,0.0078125,0.0078125,0.015625,0.0051934,-1.4027,1.7403,-1.3331,0.70721,-0.35817,0.33494,-0.31531,0.51883,-0.42741,0.37347,-0.30825,0.19626,-0.12006,0.069984,0.016541,normal
0.0078125,0.011719,0.0097656,0.0019531,0.0084053,-0.068056,-0.025864,-0.063629,0.05307,-0.033588,0.083023,0.11569,0.054657,0.088753,0.050896,0.061927,0.037991,-0.0040601,-0.013017,0.0034963,abnormal
0.0078125,0.011719,0.0097656,0.0019531,0.29551,-0.68633,0.36383,0.10086,0.077521,-0.013318,0.10496,0.11719,0.016305,0.0981,0.07886,-0.027286,0.027365,0.060407,0.00037781,0.025946,normal
0.0078125,0.011719,0.0097656,0.0019531,0.44643,-0.033736,0.41429,0.18216,0.32022,0.23314,0.2149,0.15096,0.043547,0.16907,0.13787,0.098035,0.069508,0.094146,0.056892,0.045196,normal
0.015625,0.015625,0.0039062,0.011719,0.01578,-0.61363,0.53658,0.0092049,0.12618,0.028397,0.10914,0.1194,0.0053331,0.079095,-0.068025,0.050124,0.0014646,-0.012944,-0.0054704,0.035152,normal
0.011719,0.0078125,0.0039062,0.0078125,0.01744,-0.57227,-0.22266,0.018094,0.14075,0.11306,0.062906,0.0081151,-0.0044295,0.011765,0.032625,0.038188,0.0081771,-0.0062006,-0.014,0.010142,normal
0.0078125,0,0.011719,0.019531,0.0040759,-0.86339,0.6986,-0.099973,0.1207,0.040309,0.044088,0.056498,0.051858,0.023447,0.043563,0.024769,0.016554,0.060431,0.034334,0.05376,normal
0.0039062,0,0.0039062,0.015625,0.0074695,-0.21748,-0.14073,-0.063713,0.0014664,0.043299,0.052221,0.062509,0.07607,0.065306,0.056047,0.025304,-0.00076817,-0.024924,-0.015701,0.01179,normal
0.0078125,0,0.0078125,0.023438,0.0057948,-0.36261,-0.14973,-0.09,0.019396,0.075546,0.080561,0.066713,0.068721,0.019606,-0.01059,0.010261,0.021531,0.036064,0.035117,0.0033027,normal
0,0.0078125,0.0058594,0.015625,0.018844,-0.22301,-0.13441,-0.067855,-0.015431,0.022078,0.039309,0.054229,0.068583,0.070479,0.044621,0.0032903,-0.026454,-0.02267,0.015406,0.065509,normal
0.0058594,0.015625,0.0078125,0.0078125,0.0050768,-0.43133,-0.044369,-0.059466,0.072225,0.019638,0.040664,0.022688,0.029464,0.033393,0.037177,0.023839,0.019036,0.0088093,0.019731,0.03791,normal
0.0039062,0.0039062,0.0039062,0.011719,0.0095087,-0.35961,0.4131,-0.13276,0.24757,0.036084,0.14084,0.10079,0.058593,0.09605,0.0751,-0.013491,-0.0046789,0.04881,-0.089429,0.089001,abnormal
0.0078125,0.021484,0.013672,0.0039062,0.011715,-0.40549,-0.16173,-0.052965,0.014562,0.057535,0.076985,0.067128,0.047704,0.022742,-0.0031009,-0.018871,-0.02214,-0.0010697,0.018904,0.024702,normal
0.0078125,0.021484,0.013672,0.0039062,0.30866,-0.95137,0.58704,-0.037041,0.13097,0.011603,0.056172,0.024139,0.064517,-0.02372,0.086588,0.022811,0.042342,0.00013731,-0.0044858,0.010803,normal
0.0039062,0.015625,0.0058594,0.019531,0.038179,-0.58582,0.3095,0.078243,0.075536,0.12295,0.05174,0.017177,0.13125,0.032966,0.011022,0.02163,0.080095,0.093223,0.049644,0.01602,normal
0.011719,0,0.0078125,0.015625,0.0043217,-0.53555,-0.17265,-0.0022251,0.068289,0.070971,0.073506,0.033391,0.011744,0.0075601,0.019969,0.044584,0.011303,-0.038076,-0.017188,-0.023526,normal
0.0078125,0,0.0039062,0.015625,0.005214,-0.69674,0.13389,-0.089058,0.097968,-0.035056,0.029372,0.098448,0.018405,0.015372,0.0033566,-0.045578,0.096722,0.038025,0.097094,-0.064488,normal
0.0078125,0,0.0039062,0.015625,0.28081,-0.40757,0.296,0.19348,0.056367,0.15105,0.12324,0.0062363,0.14704,0.080845,-0.0081056,0.067461,0.098961,-0.037561,0.038542,0.028946,normal
0.0078125,0,0.0039062,0.015625,0.21667,-0.46289,0.36891,0.1695,0.081541,0.08784,0.080856,0.2108,0.027522,0.13058,0.1418,0.088178,0.070374,0.025679,0.015198,-0.018404,normal
